state,district,rural_urban,c1_dropout_rate_b,c1_retention_rate_b,c1_dropout_rate_g,c1_retention_rate_g,c2_dropout_rate_b,c2_retention_rate_b,c2_dropout_rate_g,c2_retention_rate_g,c3_dropout_rate_b,c3_retention_rate_b,c3_dropout_rate_g,c3_retention_rate_g,c4_dropout_rate_b,c4_retention_rate_b,c4_dropout_rate_g,c4_retention_rate_g,c5_dropout_rate_b,c5_retention_rate_b,c5_dropout_rate_g,c5_retention_rate_g,c6_dropout_rate_b,c6_retention_rate_b,c6_dropout_rate_g,c6_retention_rate_g,c7_dropout_rate_b,c7_retention_rate_b,c7_dropout_rate_g,c7_retention_rate_g,c8_dropout_rate_b,c8_retention_rate_b,c8_dropout_rate_g,c8_retention_rate_g,c9_dropout_rate_b,c9_retention_rate_b,c9_dropout_rate_g,c9_retention_rate_g,c10_dropout_rate_b,c10_retention_rate_b,c10_dropout_rate_g,c10_retention_rate_g,c11_dropout_rate_b,c11_retention_rate_b,c11_dropout_rate_g,c11_retention_rate_g,c12_dropout_rate_b,c12_retention_rate_b,c12_dropout_rate_g,c12_retention_rate_g
MEGHALAYA,WEST KHASI HILLS,Urban,0.5435084792882958,0.4564915207117042,0.5364632237871675,0.4635367762128325,0.11467116357504216,0.8853288364249579,0.10357815442561205,0.896421845574388,0.010786802030456852,0.9892131979695431,0.0,1.0,0.08741721854304636,0.9125827814569536,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.04690990320178704,0.953090096798213,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.06039076376554174,0.9396092362344582,0.0,1.0,0.2837162837162837,0.7162837162837163,0.3612698412698413,0.6387301587301587,0.3200663349917081,0.6799336650082919,0.23135271807838179,0.7686472819216182
MIZORAM,AIZAWL,Rural,0.0,1.0,0.0,1.0,0.43298662704309065,0.5670133729569093,0.4229813664596273,0.5770186335403726,0.1371640407784986,0.8628359592215014,0.2314725697786333,0.7685274302213667,0.010763209393346379,0.9892367906066536,0.0896696381751442,0.9103303618248558,0.10615384615384615,0.8938461538461538,0.05714285714285714,0.9428571428571428,0.0,1.0,0.0,1.0,0.018395503321410323,0.9816044966785897,0.058595909342177996,0.941404090657822,0.12756147540983606,0.8724385245901639,0.050394656952034,0.949605343047966,0.13174273858921162,0.8682572614107884,0.045554335894621295,0.9544456641053787,0.13952095808383233,0.8604790419161676,0.0,1.0,0.5925361766945926,0.4074638233054074,0.6261799874134676,0.3738200125865324,0.0,1.0,0.0,1.0
MIZORAM,AIZAWL,Urban,0.15946709729511505,0.8405329027048849,0.18012048192771085,0.8198795180722891,0.33177924753334054,0.6682207524666595,0.33511976375369135,0.6648802362463087,0.09419827861013708,0.9058017213898629,0.10631613756613757,0.8936838624338624,0.020111900801451685,0.9798880991985484,0.03163055511624229,0.9683694448837578,0.07250193648334624,0.9274980635166538,0.08482069756017685,0.9151793024398232,0.0,1.0,0.0,1.0,0.003484872485347695,0.9965151275146523,0.015387055837563451,0.9846129441624365,0.04150763358778626,0.9584923664122137,0.03615396602773882,0.9638460339722612,0.023580654851306698,0.9764193451486933,0.0,1.0,0.028483335780355307,0.9715166642196447,0.0,1.0,0.08073735352957988,0.9192626464704201,0.07927950006126701,0.920720499938733,0.0,1.0,0.0,1.0
MIZORAM,CHAMPHAI,Rural,0.31687898089171973,0.6831210191082803,0.3115693012600229,0.6884306987399771,0.37324263038548755,0.6267573696145124,0.32644017725258495,0.6735598227474151,0.17223650385604114,0.8277634961439588,0.19676945668135096,0.8032305433186491,0.13341645885286782,0.8665835411471322,0.1511780104712042,0.8488219895287958,0.08260233918128655,0.9173976608187134,0.1340860973888497,0.8659139026111503,0.1143481427530954,0.8856518572469045,0.12282031842304776,0.8771796815769523,0.18526466380543632,0.8147353361945637,0.13103953147877012,0.8689604685212299,0.15151515151515152,0.8484848484848485,0.16822429906542055,0.8317757009345794,0.09595070422535211,0.9040492957746479,0.09551020408163265,0.9044897959183673,0.36371760500446826,0.6362823949955317,0.13084922010398614,0.8691507798960139,0.7180232558139535,0.28197674418604646,0.7976878612716763,0.20231213872832365,0.0,1.0,0.0,1.0
MIZORAM,CHAMPHAI,Urban,0.47235023041474655,0.5276497695852534,0.36259920634920634,0.6374007936507937,0.2546583850931677,0.7453416149068324,0.28817541111981204,0.711824588880188,0.15088449531737774,0.8491155046826222,0.09623893805309734,0.9037610619469026,0.1423076923076923,0.8576923076923078,0.08237547892720307,0.9176245210727969,0.18165938864628822,0.8183406113537117,0.17551020408163265,0.8244897959183674,0.08530805687203792,0.9146919431279621,0.0,1.0,0.15885167464114833,0.8411483253588516,0.18515429524603835,0.8148457047539617,0.16595380667236956,0.8340461933276304,0.17226148409893993,0.8277385159010601,0.19103313840155944,0.8089668615984406,0.15391084945332212,0.8460891505466779,0.1510365251727542,0.8489634748272458,0.03783783783783784,0.9621621621621621,0.2210144927536232,0.7789855072463768,0.3241025641025641,0.6758974358974359,0.21967213114754097,0.7803278688524591,0.12570621468926554,0.8742937853107344
MIZORAM,HNAHTHIAL,Rural,0.0,1.0,0.0,1.0,0.4634146341463415,0.5365853658536586,0.366600790513834,0.633399209486166,0.054602184087363496,0.9453978159126365,0.09365079365079365,0.9063492063492063,0.08022922636103152,0.9197707736389684,0.06828528072837632,0.9317147192716236,0.0,1.0,0.0,1.0,0.04327666151468315,0.9567233384853169,0.022727272727272728,0.9772727272727273,0.07132018209408195,0.928679817905918,0.07286821705426356,0.9271317829457364,0.15862068965517243,0.8413793103448276,0.1423841059602649,0.8576158940397351,0.07830342577487764,0.9216965742251224,0.0426179604261796,0.9573820395738204,0.2697841726618705,0.7302158273381295,0.04258675078864353,0.9574132492113565,0.6377118644067796,0.3622881355932204,0.6412213740458015,0.3587786259541985,0.0,1.0,0.0,1.0
MIZORAM,HNAHTHIAL,Urban,0.0,1.0,0.0,1.0,0.2808988764044944,0.7191011235955056,0.21656050955414013,0.7834394904458599,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.46296296296296297,0.537037037037037,0.06542056074766354,0.9345794392523364,0.0,1.0,0.050955414012738856,0.9490445859872612,0.0,1.0,0.05357142857142857,0.9464285714285714,0.0,1.0,0.06535947712418301,0.934640522875817,0.0,1.0,0.0,1.0,0.225,0.775,0.0,1.0,0.36585365853658536,0.6341463414634146,0.38392857142857145,0.6160714285714286,0.07692307692307693,0.9230769230769231,0.0,1.0
MIZORAM,KHAWZAWL,Rural,0.09815950920245399,0.901840490797546,0.0,1.0,0.2879746835443038,0.7120253164556962,0.25117739403453687,0.7488226059654631,0.09830508474576272,0.9016949152542373,0.1371527777777778,0.8628472222222222,0.09288824383164006,0.9071117561683599,0.060034305317324184,0.9399656946826758,0.0,1.0,0.01875,0.98125,0.0,1.0,0.0,1.0,0.09612403100775194,0.9038759689922481,0.1455160744500846,0.8544839255499154,0.23,0.77,0.1072961373390558,0.8927038626609443,0.10023866348448687,0.8997613365155132,0.01818181818181818,0.9818181818181818,0.24507658643326038,0.7549234135667396,0.15894039735099338,0.8410596026490066,0.5977961432506887,0.40220385674931125,0.6751740139211136,0.32482598607888635,0.0743801652892562,0.9256198347107438,0.12173913043478261,0.8782608695652174
MIZORAM,KHAWZAWL,Urban,0.2991869918699187,0.7008130081300813,0.43612334801762115,0.5638766519823788,0.18699186991869918,0.8130081300813008,0.19607843137254902,0.803921568627451,0.0,1.0,0.0,1.0,0.06521739130434782,0.9347826086956522,0.02666666666666667,0.9733333333333334,0.06963788300835655,0.9303621169916434,0.021021021021021023,0.978978978978979,0.0,1.0,0.0,1.0,0.09043927648578812,0.9095607235142119,0.043243243243243246,0.9567567567567568,0.0,1.0,0.08158508158508158,0.9184149184149184,0.0325,0.9675,0.0,1.0,0.11471321695760599,0.885286783042394,0.0,1.0,0.16483516483516483,0.8351648351648352,0.3341232227488152,0.6658767772511849,0.06435643564356436,0.9356435643564356,0.0,1.0
MIZORAM,KOLASIB,Rural,0.0,1.0,0.0,1.0,0.3722627737226277,0.6277372262773723,0.3453897096281202,0.6546102903718798,0.2510204081632653,0.7489795918367347,0.2184228890439637,0.7815771109560363,0.042071197411003236,0.9579288025889967,0.11102423768569195,0.8889757623143081,0.10400682011935208,0.895993179880648,0.10164569215876089,0.8983543078412392,0.11823104693140794,0.881768953068592,0.04639175257731959,0.9536082474226804,0.1456221198156682,0.8543778801843318,0.10180275715800637,0.8981972428419936,0.15572033898305085,0.8442796610169492,0.18924731182795698,0.810752688172043,0.08716136631330977,0.9128386336866903,0.07681940700808626,0.9231805929919137,0.2831858407079646,0.7168141592920354,0.12903225806451613,0.8709677419354839,0.7045840407470289,0.29541595925297115,0.7603305785123967,0.23966942148760328,0.06756756756756757,0.9324324324324325,0.0,1.0
MIZORAM,KOLASIB,Urban,0.37542791936097375,0.6245720806390263,0.38587971610011207,0.6141202838998879,0.2724252491694352,0.7275747508305648,0.32708089097303633,0.6729191090269637,0.17547723935389134,0.8245227606461086,0.1323529411764706,0.8676470588235294,0.12377622377622377,0.8762237762237762,0.14005805515239478,0.8599419448476052,0.12811693895098883,0.8718830610490111,0.12075134168157424,0.8792486583184258,0.11065907241659886,0.8893409275834011,0.07315045719035744,0.9268495428096426,0.13201581027667983,0.8679841897233201,0.06390328151986183,0.9360967184801382,0.0,1.0,0.041996830427892234,0.9580031695721077,0.05612244897959184,0.9438775510204082,0.0,1.0,0.13199665831244778,0.8680033416875522,0.0,1.0,0.27392344497607657,0.7260765550239234,0.47307968413496054,0.5269203158650395,0.22727272727272727,0.7727272727272727,0.08419689119170984,0.9158031088082902
MIZORAM,LAWNGTLAI,Rural,0.0316055625790139,0.9683944374209861,0.04265402843601896,0.957345971563981,0.2943018159048215,0.7056981840951785,0.28121927236971483,0.7187807276302851,0.14426167517489127,0.8557383248251087,0.17452043369474562,0.8254795663052543,0.12194026498989445,0.8780597350101056,0.17626699629171816,0.8237330037082818,0.17263104838709678,0.8273689516129032,0.16507936507936508,0.834920634920635,0.04156769596199525,0.9584323040380047,0.01173124777817277,0.9882687522218272,0.16243194192377494,0.837568058076225,0.1577784790154623,0.8422215209845377,0.1689497716894977,0.8310502283105023,0.15762463343108504,0.842375366568915,0.20604982206405695,0.793950177935943,0.1878682842287695,0.8121317157712304,0.0,1.0,0.0,1.0,0.6524848051483733,0.34751519485162674,0.6690839694656489,0.33091603053435115,0.0,1.0,0.0,1.0
MIZORAM,LUNGLEI,Rural,0.0,1.0,0.0,1.0,0.45671291772522965,0.5432870822747704,0.4595648604269294,0.5404351395730707,0.21467722289890379,0.7853227771010962,0.20136286201022147,0.7986371379897785,0.19045786841092727,0.8095421315890727,0.1856013316687474,0.8143986683312526,0.16022356776897997,0.83977643223102,0.20301507537688443,0.7969849246231155,0.05108273181565797,0.9489172681843421,0.05318450426789232,0.9468154957321077,0.17167630057803468,0.8283236994219654,0.1879154078549849,0.812084592145015,0.233502538071066,0.766497461928934,0.17939972714870395,0.820600272851296,0.34231609613983977,0.6576839038601603,0.3431654676258993,0.6568345323741007,0.08648648648648649,0.9135135135135135,0.04983012457531144,0.9501698754246886,0.7757510729613734,0.22424892703862664,0.7284768211920529,0.2715231788079471,0.0,1.0,0.08368200836820083,0.9163179916317992
MIZORAM,LUNGLEI,Urban,0.3487579152459815,0.6512420847540186,0.3069835111542192,0.6930164888457808,0.2878411910669975,0.7121588089330024,0.3141564318034906,0.6858435681965094,0.16033755274261605,0.8396624472573839,0.1545530492898914,0.8454469507101086,0.03993203058623619,0.9600679694137638,0.05327102803738318,0.9467289719626168,0.07417582417582418,0.9258241758241759,0.08560677328316087,0.9143932267168391,0.0,1.0,0.0,1.0,0.00835421888053467,0.9916457811194653,0.00390625,0.99609375,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.3526048284625159,0.6473951715374842,0.38577827547592386,0.6142217245240762,0.04390243902439024,0.9560975609756097,0.0,1.0
MIZORAM,MAMIT,Rural,0.0,1.0,0.0,1.0,0.3773871527777778,0.6226128472222222,0.4062345373577437,0.5937654626422564,0.25991458206223306,0.7400854179377669,0.23744911804613297,0.762550881953867,0.2610216934919524,0.7389783065080475,0.21547574972232506,0.7845242502776749,0.17506750675067506,0.8249324932493249,0.2201875837427423,0.7798124162572577,0.07784743991640543,0.9221525600835946,0.02653301886792453,0.9734669811320755,0.22134776192818495,0.778652238071815,0.21380384016606124,0.7861961598339388,0.23049645390070922,0.7695035460992907,0.20880428316478286,0.7911957168352172,0.2593261131167268,0.7406738868832732,0.19064124783362218,0.8093587521663779,0.21389539422326306,0.7861046057767369,0.12657232704402516,0.8734276729559749,0.807,0.19299999999999995,0.7664165103189493,0.2335834896810507,0.09433962264150944,0.9056603773584906,0.04597701149425287,0.9540229885057472
MIZORAM,MAMIT,Urban,0.13793103448275862,0.8620689655172413,0.05747126436781609,0.9425287356321839,0.09029345372460497,0.909706546275395,0.11455847255369929,0.8854415274463007,0.07480314960629922,0.9251968503937008,0.0,1.0,0.07563025210084033,0.9243697478991597,0.0,1.0,0.24433249370277077,0.7556675062972292,0.3826530612244898,0.6173469387755102,0.0,1.0,0.0,1.0,0.12716763005780346,0.8728323699421965,0.15883668903803133,0.8411633109619687,0.045584045584045586,0.9544159544159544,0.0,1.0,0.11743772241992882,0.8825622775800712,0.18808777429467086,0.8119122257053292,0.2616822429906542,0.7383177570093458,0.13989637305699482,0.8601036269430051,0.32806324110671936,0.6719367588932806,0.16560509554140126,0.8343949044585988,0.0,1.0,0.0,1.0
MIZORAM,SAIHA,Rural,0.23818820773135493,0.761811792268645,0.24357353560893383,0.7564264643910662,0.35664335664335667,0.6433566433566433,0.37355455002513827,0.6264454499748617,0.20302375809935205,0.796976241900648,0.23397913561847988,0.7660208643815201,0.2526555386949924,0.7473444613050075,0.2756155679110405,0.7243844320889594,0.3656832298136646,0.6343167701863355,0.29365079365079366,0.7063492063492063,0.15265700483091788,0.8473429951690821,0.06286836935166994,0.93713163064833,0.27657735522904064,0.7234226447709593,0.22989690721649483,0.7701030927835052,0.36420395421436,0.63579604578564,0.34231200897867564,0.6576879910213244,0.5108055009823183,0.48919449901768175,0.44556451612903225,0.5544354838709677,0.256993006993007,0.743006993006993,0.21875,0.78125,0.7922636103151862,0.20773638968481378,0.8058823529411765,0.1941176470588235,0.3314285714285714,0.6685714285714286,0.233502538071066,0.766497461928934
MIZORAM,SAIHA,Urban,0.0,1.0,0.0,1.0,0.49764816556914393,0.5023518344308561,0.3831967213114754,0.6168032786885246,0.38945578231292516,0.6105442176870748,0.33868378812199035,0.6613162118780096,0.1718146718146718,0.8281853281853282,0.24644549763033174,0.7535545023696683,0.36771844660194175,0.6322815533980582,0.36324786324786323,0.6367521367521367,0.0,1.0,0.0,1.0,0.18111455108359134,0.8188854489164087,0.22533136966126657,0.7746686303387335,0.007042253521126761,0.9929577464788732,0.09057301293900184,0.9094269870609981,0.3948100092678406,0.6051899907321594,0.3090079817559863,0.6909920182440137,0.0,1.0,0.0,1.0,0.5480093676814989,0.4519906323185011,0.36240786240786244,0.6375921375921376,0.45023696682464454,0.5497630331753555,0.35686777920410784,0.6431322207958922
MIZORAM,SAITUAL,Rural,0.09432454036770584,0.9056754596322941,0.22341302555647155,0.7765869744435284,0.26666666666666666,0.7333333333333334,0.2371308016877637,0.7628691983122363,0.019627085377821395,0.9803729146221786,0.04329004329004329,0.9567099567099567,0.03553299492385787,0.9644670050761421,0.0,1.0,0.0,1.0,0.07383966244725738,0.9261603375527426,0.0,1.0,0.0,1.0,0.0891089108910891,0.9108910891089109,0.09743589743589744,0.9025641025641026,0.08826695371367062,0.9117330462863293,0.08652792990142388,0.9134720700985761,0.010406811731315043,0.9895931882686849,0.0,1.0,0.15285996055226825,0.8471400394477318,0.0,1.0,0.6757425742574258,0.3242574257425742,0.7142857142857143,0.2857142857142857,0.16370106761565836,0.8362989323843416,0.0,1.0
MIZORAM,SAITUAL,Urban,0.42078364565587734,0.5792163543441227,0.36991150442477877,0.6300884955752213,0.1695906432748538,0.8304093567251463,0.13357400722021662,0.8664259927797834,0.0,1.0,0.0,1.0,0.02976190476190476,0.9702380952380952,0.011363636363636364,0.9886363636363636,0.0759493670886076,0.9240506329113924,0.0,1.0,0.0,1.0,0.0,1.0,0.03225806451612903,0.967741935483871,0.09968847352024922,0.9003115264797508,0.15584415584415584,0.8441558441558441,0.07407407407407407,0.9259259259259259,0.0,1.0,0.04776119402985075,0.9522388059701492,0.1676300578034682,0.8323699421965318,0.0,1.0,0.4186851211072664,0.5813148788927336,0.28662420382165604,0.713375796178344,0.0,1.0,0.02185792349726776,0.9781420765027322
MIZORAM,SERCHHIP,Rural,0.0,1.0,0.12751677852348994,0.87248322147651,0.33032046014790467,0.6696795398520954,0.32604562737642584,0.6739543726235742,0.14978902953586498,0.850210970464135,0.05821917808219178,0.9417808219178082,0.10693970420932879,0.8930602957906713,0.07512315270935961,0.9248768472906403,0.001314060446780552,0.9986859395532195,0.09078771695594126,0.9092122830440588,0.0,1.0,0.0,1.0,0.07733050847457627,0.9226694915254238,0.08157894736842106,0.9184210526315789,0.031395348837209305,0.9686046511627907,0.0,1.0,0.10602678571428571,0.8939732142857143,0.0,1.0,0.24172185430463577,0.7582781456953642,0.059343434343434344,0.9406565656565656,0.7122507122507122,0.28774928774928776,0.7315950920245399,0.2684049079754601,0.00909090909090909,0.990909090909091,0.06810035842293907,0.931899641577061
MIZORAM,SERCHHIP,Urban,0.4346991037131882,0.5653008962868118,0.4183535762483131,0.581646423751687,0.15678524374176547,0.8432147562582345,0.06282051282051282,0.9371794871794872,0.09175738724727839,0.9082426127527217,0.13312202852614896,0.866877971473851,0.06334231805929919,0.9366576819407009,0.09065934065934066,0.9093406593406593,0.09672830725462304,0.903271692745377,0.14037626628075253,0.8596237337192475,0.055793991416309016,0.944206008583691,0.0,1.0,0.029329608938547486,0.9706703910614525,0.04360902255639098,0.956390977443609,0.05486968449931413,0.9451303155006858,0.004511278195488722,0.9954887218045113,0.0,1.0,0.0,1.0,0.2564734895191122,0.7435265104808878,0.16022727272727272,0.8397727272727273,0.10294117647058823,0.8970588235294118,0.19682539682539682,0.8031746031746032,0.10236220472440945,0.8976377952755905,0.0,1.0
NAGALAND,DIMAPUR,Rural,0.5072719527779468,0.4927280472220532,0.5002057895458911,0.4997942104541089,0.05995139076424521,0.9400486092357548,0.11839863713798977,0.8816013628620102,0.005580693815987934,0.9944193061840121,0.0,1.0,0.03635812755643084,0.9636418724435691,0.019601437438745508,0.9803985625612545,0.103940964044591,0.896059035955409,0.06083346638990899,0.9391665336100911,0.0,1.0,0.0,1.0,0.07702435813034891,0.9229756418696511,0.07321457754535055,0.9267854224546495,0.037229116503056124,0.9627708834969438,0.0,1.0,0.0,1.0,0.0,1.0,0.2473271560940841,0.7526728439059159,0.23922413793103448,0.7607758620689655,0.17607223476297967,0.8239277652370203,0.19787344398340248,0.8021265560165975,0.17934954215345753,0.8206504578465424,0.12519759721783116,0.8748024027821688
NAGALAND,DIMAPUR,Urban,0.5063775510204082,0.49362244897959184,0.5143925233644859,0.48560747663551407,0.013211760327502792,0.9867882396724972,0.025189924030387844,0.9748100759696121,0.0,1.0,0.0,1.0,0.009625668449197862,0.9903743315508021,0.012448132780082987,0.9875518672199171,0.04774535809018567,0.9522546419098143,0.023397035184854437,0.9766029648151455,0.0,1.0,0.0,1.0,0.04589585172109444,0.9541041482789056,0.05923712427491651,0.9407628757250834,0.00277623542476402,0.997223764575236,0.0,1.0,0.0,1.0,0.0,1.0,0.22992819843342036,0.7700718015665796,0.21263837638376384,0.7873616236162362,0.0,1.0,0.0,1.0,0.1363853884192056,0.8636146115807943,0.06566026674483365,0.9343397332551664
NAGALAND,KIPHIRE,Rural,0.2854489164086687,0.7145510835913313,0.19133858267716536,0.8086614173228346,0.2599444958371878,0.7400555041628122,0.29990627928772257,0.7000937207122775,0.18838992332968238,0.8116100766703176,0.1686182669789227,0.8313817330210773,0.16244239631336405,0.8375576036866359,0.20627261761158022,0.7937273823884198,0.18908629441624367,0.8109137055837563,0.16886930983847284,0.8311306901615272,0.2062015503875969,0.7937984496124031,0.15479876160990713,0.8452012383900929,0.19554848966613672,0.8044515103338633,0.10321100917431193,0.8967889908256881,0.030434782608695653,0.9695652173913043,0.17026378896882494,0.829736211031175,0.3287671232876712,0.6712328767123288,0.26405867970660146,0.7359413202933985,0.30272108843537415,0.6972789115646258,0.10600706713780919,0.8939929328621908,0.572972972972973,0.427027027027027,0.6509433962264151,0.34905660377358494,0.0,1.0,0.0,1.0
NAGALAND,KIPHIRE,Urban,0.4419689119170985,0.5580310880829016,0.3526434195725534,0.6473565804274466,0.027158098933074686,0.9728419010669254,0.05798479087452472,0.9420152091254753,0.0,1.0,0.0,1.0,0.014692378328741965,0.9853076216712581,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.05818540433925049,0.9418145956607495,0.0,1.0,0.0,1.0,0.0,1.0,0.02570480928689884,0.9742951907131011,0.0,1.0,0.15192743764172337,0.8480725623582767,0.18020969855832242,0.8197903014416776,0.4450736126840317,0.5549263873159682,0.42547169811320756,0.5745283018867924,0.3713163064833006,0.6286836935166994,0.3001605136436597,0.6998394863563403
NAGALAND,KOHIMA,Rural,0.5179709406066786,0.4820290593933214,0.5001328727079458,0.4998671272920542,0.0764915859255482,0.9235084140744518,0.08084862385321101,0.919151376146789,0.0,1.0,0.013897280966767372,0.9861027190332327,0.0,1.0,0.0,1.0,0.04972650422675286,0.9502734957732472,0.028586839266450916,0.9714131607335491,0.0,1.0,0.0,1.0,0.08761625061184533,0.9123837493881547,0.021046950890447922,0.978953049109552,0.021761133603238867,0.9782388663967612,0.0,1.0,0.0,1.0,0.0,1.0,0.2699814126394052,0.7300185873605948,0.1828471919895516,0.8171528080104484,0.10546139359698682,0.8945386064030132,0.0729665071770335,0.9270334928229665,0.19695817490494297,0.8030418250950571,0.07657945118059988,0.9234205488194002
NAGALAND,KOHIMA,Urban,0.49019607843137253,0.5098039215686274,0.48174374861695063,0.5182562513830493,0.0167420814479638,0.9832579185520361,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.16212871287128713,0.8378712871287128,0.15035948733979368,0.8496405126602063,0.0,1.0,0.0,1.0,0.09822646657571624,0.9017735334242838,0.022714833059660645,0.9772851669403394
NAGALAND,LONGLENG,Rural,0.4576702737110121,0.5423297262889879,0.45359477124183006,0.54640522875817,0.3351063829787234,0.6648936170212766,0.3553191489361702,0.6446808510638298,0.14935064935064934,0.8506493506493507,0.22241992882562278,0.7775800711743772,0.35101404056162244,0.6489859594383776,0.3625632377740304,0.6374367622259696,0.3881578947368421,0.611842105263158,0.29336188436830835,0.7066381156316917,0.11724137931034483,0.8827586206896552,0.24242424242424243,0.7575757575757576,0.24860335195530725,0.7513966480446927,0.39502762430939226,0.6049723756906078,0.18243243243243243,0.8175675675675675,0.24918032786885247,0.7508196721311475,0.25249169435215946,0.7475083056478405,0.10052910052910052,0.8994708994708995,0.10232558139534884,0.8976744186046511,0.03571428571428571,0.9642857142857143,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
NAGALAND,LONGLENG,Urban,0.518796992481203,0.48120300751879697,0.5534934497816594,0.4465065502183406,0.0,1.0,0.015555555555555555,0.9844444444444445,0.0,1.0,0.0,1.0,0.030852994555353903,0.969147005444646,0.0,1.0,0.06273764258555133,0.9372623574144486,0.061224489795918366,0.9387755102040817,0.06607929515418502,0.933920704845815,0.0,1.0,0.1636029411764706,0.8363970588235294,0.13,0.87,0.0,1.0,0.03207547169811321,0.9679245283018868,0.08647798742138364,0.9135220125786163,0.0,1.0,0.28888888888888886,0.7111111111111111,0.3333333333333333,0.6666666666666667,0.2966360856269113,0.7033639143730888,0.02072538860103627,0.9792746113989638,0.2912621359223301,0.7087378640776699,0.3497854077253219,0.650214592274678
NAGALAND,MOKOKCHUNG,Rural,0.5332038834951456,0.4667961165048544,0.40638670166229224,0.5936132983377078,0.1814814814814815,0.8185185185185185,0.20673813169984687,0.7932618683001531,0.0,1.0,0.0,1.0,0.03814713896457766,0.9618528610354223,0.04916512059369202,0.950834879406308,0.1447004608294931,0.8552995391705069,0.125,0.875,0.0,1.0,0.0,1.0,0.11504424778761062,0.8849557522123894,0.06702702702702702,0.932972972972973,0.10792741165234002,0.89207258834766,0.11784897025171624,0.8821510297482837,0.0,1.0,0.0,1.0,0.41058394160583944,0.5894160583941606,0.25638406537282943,0.7436159346271706,0.6778115501519757,0.3221884498480243,0.6575539568345323,0.3424460431654677,0.27358490566037735,0.7264150943396226,0.0949367088607595,0.9050632911392404
NAGALAND,MOKOKCHUNG,Urban,0.4103896103896104,0.5896103896103896,0.43295638126009695,0.567043618739903,0.0018148820326678765,0.9981851179673321,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.07815126050420168,0.9218487394957984,0.014925373134328358,0.9850746268656716,0.0,1.0,0.0,1.0,0.03776978417266187,0.9622302158273381,0.0,1.0,0.0,1.0,0.021484375,0.978515625,0.0,1.0,0.0,1.0,0.21357850070721357,0.7864214992927865,0.11872509960159362,0.8812749003984064,0.009746588693957114,0.9902534113060428,0.0,1.0,0.20559930008748906,0.7944006999125109,0.1266891891891892,0.8733108108108107
NAGALAND,MON,Rural,0.28884462151394424,0.7111553784860558,0.28029544316474714,0.7197045568352529,0.23564229723244282,0.7643577027675572,0.24544134258512185,0.7545586574148782,0.1149155722326454,0.8850844277673546,0.14339533788556627,0.8566046621144338,0.16257309941520467,0.8374269005847953,0.167574931880109,0.832425068119891,0.25458308693081017,0.7454169130691899,0.2572484366117112,0.7427515633882888,0.16781874039938557,0.8321812596006144,0.12344189786891838,0.8765581021310817,0.3006993006993007,0.6993006993006994,0.2568985619898951,0.7431014380101049,0.3070308548305513,0.6929691451694486,0.27121067683508104,0.728789323164919,0.40905770635500366,0.5909422936449964,0.3388480392156863,0.6611519607843137,0.34951456310679613,0.6504854368932038,0.27346041055718473,0.7265395894428153,0.794682422451994,0.20531757754800595,0.9029927760577915,0.09700722394220851,0.40329218106995884,0.5967078189300412,0.5944055944055944,0.4055944055944056
NAGALAND,MON,Urban,0.3364321608040201,0.6635678391959798,0.3301358912869704,0.6698641087130296,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.30080598733448477,0.6991940126655152,0.3148834745762712,0.6851165254237288,0.1513282732447818,0.8486717267552182,0.0,1.0,0.4146039603960396,0.5853960396039604,0.3525698827772768,0.6474301172227233
NAGALAND,PEREN,Rural,0.580973952434881,0.41902604756511896,0.625635103926097,0.374364896073903,0.12286158631415241,0.8771384136858476,0.14746543778801843,0.8525345622119815,0.07420706163973669,0.9257929383602633,0.07672301690507152,0.9232769830949284,0.11583924349881797,0.884160756501182,0.07385229540918163,0.9261477045908184,0.18855218855218855,0.8114478114478114,0.13941018766756033,0.8605898123324397,0.01906158357771261,0.9809384164222874,0.08814589665653495,0.9118541033434651,0.2419904567143831,0.7580095432856169,0.14145658263305322,0.8585434173669468,0.07642799678197908,0.9235720032180209,0.13210702341137123,0.8678929765886287,0.0,1.0,0.0,1.0,0.4184191443074692,0.5815808556925308,0.37098103874690846,0.6290189612530915,0.512751677852349,0.487248322147651,0.6682170542635659,0.3317829457364341,0.17632850241545894,0.8236714975845411,0.008403361344537815,0.9915966386554622
